Symbol,Date,Open,High,Low,Close,Volume
YFTW,30-May-2018,60,60,45,45,0
YGFD,30-May-2018,0.01,66.66,0.01,0.01,0
YGFI,30-May-2018,100,100,33.33,66.66,0
YGOF,30-May-2018,33.33,33.33,33.33,33.33,0
YGOH,30-May-2018,0.01,33.33,0.01,0.01,0
YGTH,30-May-2018,0.01,0.01,0.01,0.01,0
YGTW,30-May-2018,66.66,66.66,33.33,33.33,0
YHFD,30-May-2018,26.66,46.66,13.33,46.66,0
YHFI,30-May-2018,46.66,46.66,40,46.66,0
YHOF,30-May-2018,40,40,33.33,40,0
YHOH,30-May-2018,26.66,26.66,20,26.66,0
YHTH,30-May-2018,20,20,20,20,0
YHTW,30-May-2018,40,46.66,33.33,40,0
YIFD,30-May-2018,44,54,38,48,0
YIFI,30-May-2018,70,72,66,72,0
YIOF,30-May-2018,56,60,52,58,0
YIOH,30-May-2018,54,56,50,54,0
YITH,30-May-2018,58,58,54,58,0
YITW,30-May-2018,60,64,56,62,0
YJFD,30-May-2018,12.5,46.87,12.5,43.75,0
YJFI,30-May-2018,37.5,50,37.5,50,0
YJOF,30-May-2018,25,40.62,25,40.62,0
YJOH,30-May-2018,37.5,43.75,37.5,37.5,0
YJTH,30-May-2018,43.75,46.87,43.75,46.87,0
YJTW,30-May-2018,15.62,31.25,15.62,31.25,0
YKFD,30-May-2018,12.5,46.87,12.5,43.75,0
YKFI,30-May-2018,37.5,50,37.5,50,0
YKOF,30-May-2018,25,40.62,25,40.62,0
YKOH,30-May-2018,37.5,43.75,37.5,37.5,0
YKTH,30-May-2018,43.75,46.87,43.75,46.87,0
YKTW,30-May-2018,15.62,31.25,15.62,31.25,0
YLFD,30-May-2018,43.77,55.02,41.76,55.02,0
YLFI,30-May-2018,67.87,69.07,61.84,69.07,0
YLOF,30-May-2018,55.02,58.23,54.21,58.23,0
YLOH,30-May-2018,49.39,52.61,47.79,52.2,0
YLTH,30-May-2018,50.6,53.01,49.39,53.01,0
YLTW,30-May-2018,50.6,56.22,48.19,55.02,0
YMFD,30-May-2018,57.89,63.15,42.1,52.63,0
YMFI,30-May-2018,63.15,63.15,52.63,57.89,0
YMOF,30-May-2018,47.36,47.36,42.1,47.36,0
YMOH,30-May-2018,31.57,31.57,21.05,26.31,0
YMTH,30-May-2018,31.57,31.57,21.05,26.31,0
YMTW,30-May-2018,63.15,63.15,52.63,52.63,0
YNFD,30-May-2018,43.14,54.83,41.12,54.83,0
YNFI,30-May-2018,67.74,69.35,61.69,69.35,0
YNOF,30-May-2018,54.43,57.66,53.62,57.66,0
YNOH,30-May-2018,48.79,52.01,47.17,51.61,0
YNTH,30-May-2018,50,52.41,48.79,52.41,0
YNTW,30-May-2018,50.4,56.45,47.98,55.24,0
YOFD,30-May-2018,36.7,51.06,36.17,51.06,0
YOFI,30-May-2018,66.48,67.55,59.57,67.55,0
YOOF,30-May-2018,51.06,54.78,50,54.78,0
YOOH,30-May-2018,44.68,48.93,43.08,48.4,0
YOTH,30-May-2018,46.27,48.93,45.21,48.93,0
YOTW,30-May-2018,49.46,55.31,46.27,54.78,0
YPFD,30-May-2018,0.01,0.01,0.01,0.01,0
YPFI,30-May-2018,66.66,66.66,50,50,0
YPOF,30-May-2018,33.33,33.33,16.66,33.33,0
YPOH,30-May-2018,33.33,33.33,16.66,33.33,0
YPTH,30-May-2018,50,50,33.33,50,0
YPTW,30-May-2018,16.66,16.66,16.66,16.66,0
YQFD,30-May-2018,39.5,49.38,35.8,49.38,0
YQFI,30-May-2018,67.9,67.9,59.25,65.43,0
YQOF,30-May-2018,49.38,49.38,46.91,49.38,0
YQOH,30-May-2018,40.74,46.91,37.03,46.91,0
YQTH,30-May-2018,43.2,48.14,40.74,48.14,0
YQTW,30-May-2018,53.08,59.25,48.14,58.02,0
YRFD,30-May-2018,21.62,36.48,20.27,36.48,0
YRFI,30-May-2018,59.45,60.81,54.05,60.81,0
YROF,30-May-2018,40.54,44.59,36.48,43.24,0
YROH,30-May-2018,28.37,35.13,27.02,33.78,0
YRTH,30-May-2018,31.08,35.13,29.72,35.13,0
YRTW,30-May-2018,40.54,50,37.83,48.64,0
YSFD,30-May-2018,46.66,61.66,45,58.33,0
YSFI,30-May-2018,81.66,83.33,70,81.66,0
YSOF,30-May-2018,61.66,65,58.33,65,0
YSOH,30-May-2018,55,61.66,51.66,61.66,0
YSTH,30-May-2018,56.66,63.33,53.33,61.66,0
YSTW,30-May-2018,53.33,58.33,48.33,56.66,0
YTFD,30-May-2018,42.85,53.96,40.74,53.96,0
YTFI,30-May-2018,63.49,65.07,59.25,65.07,0
YTOF,30-May-2018,52.91,56.08,52.91,56.08,0
YTOH,30-May-2018,47.61,49.73,46.03,49.2,0
YTTH,30-May-2018,48.67,50.26,47.61,50.26,0
YTTW,30-May-2018,49.73,56.08,47.08,54.49,0
YUFD,30-May-2018,75.67,81.08,43.24,59.45,0
YUFI,30-May-2018,56.75,56.75,48.64,54.05,0
YUOF,30-May-2018,51.35,54.05,43.24,51.35,0
YUOH,30-May-2018,51.35,51.35,43.24,51.35,0
YUTH,30-May-2018,43.24,48.64,37.83,43.24,0
YUTW,30-May-2018,48.64,54.05,37.83,40.54,0
YVFD,30-May-2018,50,58.51,36.17,51.06,0
YVFI,30-May-2018,56.38,57.44,51.06,57.44,0
YVOF,30-May-2018,47.87,53.19,46.8,52.12,0
YVOH,30-May-2018,52.12,52.12,47.87,51.06,0
YVTH,30-May-2018,47.87,51.06,47.87,47.87,0
YVTW,30-May-2018,41.48,44.68,36.17,39.36,0
YWFD,30-May-2018,48,76,48,74,0
YWFI,30-May-2018,68,74,64,72,0
YWOF,30-May-2018,62,70,60,70,0
YWOH,30-May-2018,60,62,60,62,0
YWTH,30-May-2018,60,60,60,60,0
YWTW,30-May-2018,24,42,24,40,0
YXFD,30-May-2018,51.72,79.31,48.27,79.31,0
YXFI,30-May-2018,58.62,72.41,51.72,72.41,0
YXOF,30-May-2018,55.17,62.06,51.72,62.06,0
YXOH,30-May-2018,41.37,51.72,41.37,51.72,0
YXTH,30-May-2018,41.37,48.27,41.37,48.27,0
YXTW,30-May-2018,27.58,48.27,24.13,44.82,0
YYFD,30-May-2018,44.44,66.66,40.74,66.66,0
YYFI,30-May-2018,74.07,81.48,70.37,81.48,0
YYOF,30-May-2018,62.96,62.96,62.96,62.96,0
YYOH,30-May-2018,59.25,70.37,59.25,70.37,0
YYTH,30-May-2018,74.07,77.77,70.37,77.77,0
YYTW,30-May-2018,62.96,74.07,59.25,74.07,0
YZFD,30-May-2018,24,32,14,32,0
YZFI,30-May-2018,66,68,58,68,0
YZOF,30-May-2018,42,46,40,44,0
YZOH,30-May-2018,30,36,28,34,0
YZTH,30-May-2018,34,36,30,34,0
YZTW,30-May-2018,50,56,42,56,0
Z0FD,30-May-2018,83.33,91.66,75,91.66,0
Z0FI,30-May-2018,75,83.33,66.66,83.33,0
Z0OF,30-May-2018,75,75,75,75,0
Z0OH,30-May-2018,66.66,75,66.66,75,0
Z0TH,30-May-2018,66.66,75,66.66,75,0
Z0TW,30-May-2018,33.33,41.66,33.33,33.33,0
Z1FD,30-May-2018,13.02,35.29,13.02,34.03,0
Z1FI,30-May-2018,41.59,53.78,39.49,53.78,0
Z1OF,30-May-2018,27.73,33.61,27.31,31.51,0
Z1OH,30-May-2018,26.47,34.03,26.47,32.77,0
Z1TH,30-May-2018,42.85,49.57,42.43,49.57,0
Z1TW,30-May-2018,22.68,30.67,20.58,30.67,0
Z2FD,30-May-2018,46.66,61.66,45,58.33,0
Z2FI,30-May-2018,81.66,83.33,70,81.66,0
Z2OF,30-May-2018,61.66,65,58.33,65,0
Z2OH,30-May-2018,55,61.66,51.66,61.66,0
Z2TH,30-May-2018,56.66,63.33,53.33,61.66,0
Z2TW,30-May-2018,53.33,58.33,48.33,56.66,0
Z3FD,30-May-2018,46.66,61.66,45,58.33,0
Z3FI,30-May-2018,81.66,83.33,70,81.66,0
Z3OF,30-May-2018,61.66,65,58.33,65,0
Z3OH,30-May-2018,55,61.66,51.66,61.66,0
Z3TH,30-May-2018,56.66,63.33,53.33,61.66,0
Z3TW,30-May-2018,53.33,58.33,48.33,56.66,0
Z4FD,30-May-2018,38,54,36,54,0
Z4FI,30-May-2018,70,74,62,74,0
Z4OF,30-May-2018,52,56,52,56,0
Z4OH,30-May-2018,46,46,42,44,0
Z4TH,30-May-2018,42,44,42,42,0
Z4TW,30-May-2018,54,64,50,62,0
Z5FD,30-May-2018,38.34,45.63,34.46,45.63,0
Z5FI,30-May-2018,55.33,57.28,52.42,55.33,0
Z5OF,30-May-2018,49.51,50,47.57,50,0
Z5OH,30-May-2018,49.51,50,48.54,50,0
Z5TH,30-May-2018,47.57,48.05,46.11,46.6,0
Z5TW,30-May-2018,42.71,45.14,39.8,42.71,0
